ID,District,Province,given_label,suggested_label,pred_confidence,uncertainty,is_issue
5-502-2-2-09092023-1-5219,Dadu,Sindh,Sorghum,Maize,0.9991,0.0082,True
5-502-2-2-09092023-1-5445,Dadu,Sindh,Sugarcane,Rice,0.9922,0.0539,True
5-502-2-2-09092023-1-5505,Dadu,Sindh,Sugarcane,Rice,0.9987,0.0115,True
5-502-2-2-10092023-1-5710,Dadu,Sindh,Sugarcane,Sorghum,0.9998,0.0021,True
5-502-2-2-10092023-1-5721,Dadu,Sindh,Sugarcane,Rice,0.9932,0.047,True
5-502-2-2-10092023-1-5787,Dadu,Sindh,Sugarcane,Rice,0.9988,0.0112,True
5-502-2-2-10092023-1-5794,Dadu,Sindh,Sugarcane,Rice,0.9986,0.0122,True
5-502-2-2-10092023-1-5805,Dadu,Sindh,Sugarcane,Rice,0.9921,0.0561,True
5-502-2-2-11092023-1-5846,Dadu,Sindh,Sesame (Til),Rice,0.9989,0.0098,True
5-502-2-2-11092023-1-5847,Dadu,Sindh,Sesame (Til),Rice,0.998,0.0165,True
5-502-21-2-09092023-1-5347,Dadu,Sindh,Rice,Cotton,0.9999,0.0016,True
5-502-21-2-09092023-1-5400,Dadu,Sindh,Sorghum,Cotton,0.9997,0.003,True
5-502-21-2-09092023-1-5432,Dadu,Sindh,Rice,Cotton,0.9972,0.0221,True
5-502-21-2-10092023-1-5751,Dadu,Sindh,Sugarcane,Rice,0.9991,0.0083,True
5-502-21-2-11092023-1-6018,Dadu,Sindh,Sugarcane,Rice,0.9998,0.0018,True
5-502-21-2-11092023-1-6044,Dadu,Sindh,Sugarcane,Rice,0.9999,0.0012,True
5-503-23-2-24082023-1-280,Sukkur,Sindh,Sugarcane,Rice,0.9998,0.0019,True
5-503-23-2-24082023-1-310,Sukkur,Sindh,Cotton,Rice,0.9994,0.0062,True
5-503-23-2-24082023-1-415,Sukkur,Sindh,Sugarcane,Cotton,0.9998,0.0024,True
5-503-23-2-24082023-1-445,Sukkur,Sindh,Cotton,Sugarcane,0.9993,0.0068,True
5-503-23-2-24082023-1-448,Sukkur,Sindh,Cotton,Sugarcane,0.9945,0.0394,True
5-503-23-2-24082023-1-463,Sukkur,Sindh,Cotton,Sugarcane,0.9994,0.006,True
5-503-23-2-24082023-1-468,Sukkur,Sindh,Sugarcane,Cotton,0.9996,0.0037,True
5-503-23-2-25082023-1-505,Sukkur,Sindh,Rice,Sugarcane,0.9935,0.0462,True
5-503-23-2-25082023-1-525,Sukkur,Sindh,Cotton,Rice,0.9998,0.0026,True
5-503-23-2-25082023-1-570,Sukkur,Sindh,Rice,Sugarcane,0.9988,0.0106,True
5-503-23-2-25082023-1-577,Sukkur,Sindh,Cotton,Sugarcane,0.9987,0.0118,True
5-503-23-2-25082023-1-591,Sukkur,Sindh,Rice,Cotton,0.9993,0.0065,True
5-503-23-2-25082023-1-592,Sukkur,Sindh,Rice,Cotton,0.9995,0.0046,True
5-503-23-2-25082023-1-598,Sukkur,Sindh,Sugarcane,Cotton,0.9997,0.0028,True
5-503-23-2-25082023-1-600,Sukkur,Sindh,Cotton,Sugarcane,0.9994,0.006,True
5-503-23-2-25082023-1-608,Sukkur,Sindh,Sugarcane,Cotton,0.993,0.0509,True
5-503-23-2-25082023-1-630,Sukkur,Sindh,Rice,Sugarcane,0.9994,0.0057,True
5-503-23-2-25082023-1-666,Sukkur,Sindh,Sugarcane,Cotton,0.9997,0.0032,True
5-503-23-2-25082023-1-670,Sukkur,Sindh,Cotton,Rice,0.9999,0.0015,True
5-503-23-2-25082023-1-675,Sukkur,Sindh,Jantar,Rice,0.9945,0.0422,True
5-503-23-2-25082023-1-712,Sukkur,Sindh,Sesame (Til),Cotton,0.9997,0.0033,True
5-503-23-2-25082023-1-736,Sukkur,Sindh,Cotton,Sugarcane,0.9991,0.0086,True
5-503-23-2-25082023-1-750,Sukkur,Sindh,Cotton,Rice,0.9998,0.0024,True
5-503-23-2-26082023-1-768,Sukkur,Sindh,Maize,Sorghum,0.9965,0.027,True
5-503-23-2-26082023-1-779,Sukkur,Sindh,Cotton,Sugarcane,0.9988,0.0113,True
5-503-23-2-26082023-1-809,Sukkur,Sindh,Cotton,Sugarcane,0.9978,0.0182,True
5-503-23-2-28082023-1-1210,Kashmore,Sindh,Rice,Sugarcane,0.9993,0.007,True
5-504-19-2-08092023-1-5015,Hyderabad,Sindh,Cotton,Jantar,1.0,0.0005,True
5-504-19-2-08092023-1-5021,Hyderabad,Sindh,Cotton,Jantar,0.9966,0.0268,True
5-504-19-2-08092023-1-5025,Hyderabad,Sindh,Cotton,Jantar,0.9951,0.0343,True
5-504-19-2-08092023-1-5028,Hyderabad,Sindh,Cotton,Jantar,0.9995,0.005,True
5-504-19-2-08092023-1-5040,Hyderabad,Sindh,Jantar,Cotton,0.9982,0.015,True
5-504-19-2-08092023-1-5045,Hyderabad,Sindh,Cotton,Jantar,0.9985,0.0133,True
5-504-19-2-08092023-1-5052,Hyderabad,Sindh,Sugarcane,Cotton,0.9998,0.0027,True
5-504-19-2-08092023-1-5104,Hyderabad,Sindh,Rice,Sesame (Til),0.9956,0.0313,True
5-504-19-2-08092023-1-5122,Hyderabad,Sindh,Maize,Sorghum,0.9992,0.0073,True
5-504-19-2-09092023-1-5258,Hyderabad,Sindh,Sugarcane,Cotton,0.9996,0.004,True
5-504-19-2-10092023-1-5514,Hyderabad,Sindh,Rice,Cotton,0.9992,0.008,True
5-504-19-2-10092023-1-5604,Hyderabad,Sindh,Cotton,Sugarcane,0.998,0.0172,True
5-504-19-2-10092023-1-5621,Hyderabad,Sindh,Maize,Sorghum,0.9949,0.0381,True
5-504-19-2-11092023-1-5824,Hyderabad,Sindh,Sugarcane,Cotton,0.9993,0.0073,True
5-504-19-2-11092023-1-5965,Hyderabad,Sindh,Maize,Cotton,0.9987,0.0118,True
5-504-25-2-08092023-1-5023,Hyderabad,Sindh,Cotton,Jantar,0.9999,0.0007,True
5-504-25-2-08092023-1-5042,Hyderabad,Sindh,Sugarcane,Cotton,0.9999,0.0016,True
5-504-25-2-08092023-1-5047,Hyderabad,Sindh,Jantar,Cotton,0.9978,0.0174,True
5-504-25-2-08092023-1-5051,Hyderabad,Sindh,Cotton,Jantar,0.9993,0.0068,True
5-504-25-2-08092023-1-5129,Hyderabad,Sindh,Maize,Sorghum,0.9992,0.0073,True
5-504-25-2-08092023-1-5130,Hyderabad,Sindh,Maize,Sorghum,0.9999,0.0012,True
5-504-25-2-09092023-1-5303,Hyderabad,Sindh,Cotton,Sugarcane,0.999,0.0094,True
5-504-25-2-09092023-1-5336,Hyderabad,Sindh,Sugarcane,Cotton,0.9922,0.0541,True
5-504-25-2-10092023-1-5580,Hyderabad,Sindh,Rice,Cotton,0.9994,0.0063,True
5-504-25-2-10092023-1-5590,Hyderabad,Sindh,Cotton,Sugarcane,0.9981,0.0163,True
5-504-25-2-10092023-1-5677,Hyderabad,Sindh,Maize,Sorghum,0.9963,0.0295,True
5-504-25-2-11092023-1-5867,Hyderabad,Sindh,Sugarcane,Cotton,0.9932,0.0455,True
5-504-25-2-11092023-1-5988,Hyderabad,Sindh,Cotton,Sugarcane,0.9985,0.0126,True
5-504-25-2-11092023-1-5989,Hyderabad,Sindh,Cotton,Sugarcane,0.9967,0.0273,True
5-504-25-2-11092023-1-6039,Hyderabad,Sindh,Cotton,Sugarcane,0.9974,0.022,True
5-508-2-2-03092023-1-3524,Khairpur,Sindh,Sugarcane,Cotton,0.9996,0.0038,True
5-508-2-2-03092023-1-3659,Khairpur,Sindh,Rice,Cotton,0.9997,0.0032,True
5-508-2-2-03092023-1-3680,Khairpur,Sindh,Sorghum,Jantar,0.9922,0.0546,True
5-508-2-2-03092023-1-3709,Khairpur,Sindh,Rice,Cotton,0.9918,0.057,True
5-508-2-2-03092023-1-3805,Khairpur,Sindh,Jantar,Cotton,0.9995,0.0054,True
5-508-2-2-03092023-1-3820,Khairpur,Sindh,Sesame (Til),Cotton,0.9996,0.0037,True
5-508-2-2-03092023-1-3841,Khairpur,Sindh,Sesame (Til),Cotton,0.9988,0.0114,True
5-508-2-2-03092023-1-3849,Khairpur,Sindh,Jantar,Cotton,0.9972,0.022,True
5-508-2-2-04092023-1-3959,Khairpur,Sindh,Cotton,Sugarcane,0.9994,0.006,True
5-508-2-2-04092023-1-4069,Khairpur,Sindh,Sugarcane,Cotton,0.9971,0.0225,True
5-508-2-2-04092023-1-4153,Khairpur,Sindh,Sorghum,Sesame (Til),0.9989,0.0101,True
5-508-2-2-05092023-1-4259,Khairpur,Sindh,Rice,Maize,0.9981,0.0149,True
5-508-21-2-03092023-1-3839,Khairpur,Sindh,Jantar,Sugarcane,0.9978,0.0169,True
5-508-21-2-03092023-1-3857,Khairpur,Sindh,Jantar,Cotton,0.9993,0.0071,True
5-508-21-2-04092023-1-4102,Khairpur,Sindh,Cotton,Jantar,0.9988,0.01,True
5-508-21-2-04092023-1-4106,Khairpur,Sindh,Sugarcane,Cotton,0.9995,0.0045,True
5-508-21-2-04092023-1-4124,Khairpur,Sindh,Cotton,Jantar,0.9974,0.0199,True
5-508-21-2-04092023-1-4154,Khairpur,Sindh,Rice,Cotton,0.9979,0.0181,True
5-508-21-2-05092023-1-4279,Khairpur,Sindh,Sorghum,Rice,0.9942,0.0424,True
5-508-21-2-05092023-1-4281,Khairpur,Sindh,Sorghum,Sugarcane,0.9946,0.0402,True
5-508-21-2-05092023-1-4340,Khairpur,Sindh,Jantar,Cotton,0.9981,0.0163,True
5-508-21-2-05092023-1-4381,Khairpur,Sindh,Sugarcane,Rice,0.9992,0.0075,True
5-508-21-2-05092023-1-4407,Khairpur,Sindh,Sugarcane,Rice,0.9998,0.0022,True
5-508-21-2-05092023-1-4453,Khairpur,Sindh,Rice,Sugarcane,0.9998,0.0027,True
5-508-21-2-05092023-1-4487,Khairpur,Sindh,Rice,Sugarcane,0.9989,0.0104,True
5-509-15-2-08092023-1-4808,Larkana,Sindh,Rice,Cotton,0.9962,0.03,True
5-509-15-2-08092023-1-5068,Larkana,Sindh,Rice,Jantar,0.9986,0.012,True
5-509-15-2-08092023-1-5203,Larkana,Sindh,Rice,Sesame (Til),0.9999,0.0014,True
5-509-15-2-09092023-1-5870,Larkana,Sindh,Rice,Sugarcane,0.998,0.0172,True
5-509-15-2-09092023-1-5894,Larkana,Sindh,Rice,Sugarcane,0.9986,0.0123,True
5-509-23-2-08092023-1-4466,Larkana,Sindh,Rice,Cotton,0.9983,0.0147,True
5-509-23-2-08092023-1-4806,Larkana,Sindh,Rice,Sesame (Til),0.9986,0.0121,True
5-509-23-2-08092023-1-4807,Larkana,Sindh,Rice,Sesame (Til),0.9992,0.0074,True
5-509-23-2-08092023-1-4810,Larkana,Sindh,Rice,Sesame (Til),0.9966,0.0241,True
5-509-23-2-08092023-1-4814,Larkana,Sindh,Rice,Cotton,0.9994,0.006,True
5-509-23-2-08092023-1-4815,Larkana,Sindh,Rice,Cotton,0.9955,0.0316,True
5-509-23-2-08092023-1-4816,Larkana,Sindh,Rice,Cotton,0.9951,0.0353,True
5-509-23-2-08092023-1-4817,Larkana,Sindh,Rice,Cotton,0.9993,0.0065,True
5-509-23-2-08092023-1-4821,Larkana,Sindh,Rice,Cotton,0.9998,0.0026,True
5-509-23-2-08092023-1-4822,Larkana,Sindh,Rice,Cotton,0.9998,0.0022,True
5-509-23-2-08092023-1-4824,Larkana,Sindh,Rice,Sesame (Til),0.9998,0.0026,True
5-509-23-2-08092023-1-4825,Larkana,Sindh,Rice,Cotton,0.9991,0.008,True
5-509-23-2-08092023-1-4827,Larkana,Sindh,Rice,Sugarcane,0.9974,0.021,True
5-509-23-2-08092023-1-4828,Larkana,Sindh,Rice,Sesame (Til),0.9994,0.0058,True
5-509-23-2-08092023-1-4830,Larkana,Sindh,Rice,Sesame (Til),0.9992,0.0076,True
5-509-23-2-08092023-1-4831,Larkana,Sindh,Rice,Sesame (Til),0.9998,0.0026,True
5-509-23-2-08092023-1-4832,Larkana,Sindh,Rice,Sesame (Til),0.9999,0.001,True
5-509-23-2-08092023-1-4833,Larkana,Sindh,Rice,Sesame (Til),0.9985,0.0126,True
5-509-23-2-08092023-1-4834,Larkana,Sindh,Rice,Sesame (Til),0.9978,0.0166,True
5-509-23-2-08092023-1-4835,Larkana,Sindh,Rice,Sesame (Til),0.9976,0.02,True
5-509-23-2-08092023-1-4836,Larkana,Sindh,Rice,Sesame (Til),0.9995,0.0046,True
5-509-23-2-08092023-1-4837,Larkana,Sindh,Rice,Sesame (Til),0.9982,0.0141,True
5-509-23-2-08092023-1-4838,Larkana,Sindh,Rice,Sesame (Til),0.9988,0.0108,True
5-509-23-2-08092023-1-4839,Larkana,Sindh,Rice,Sesame (Til),0.9986,0.013,True
5-509-23-2-08092023-1-4840,Larkana,Sindh,Rice,Sesame (Til),0.9999,0.001,True
5-509-23-2-08092023-1-4841,Larkana,Sindh,Rice,Sesame (Til),0.9986,0.0124,True
5-509-23-2-08092023-1-4842,Larkana,Sindh,Rice,Sesame (Til),0.9998,0.0025,True
5-509-23-2-08092023-1-4843,Larkana,Sindh,Rice,Sesame (Til),0.9997,0.0026,True
5-509-23-2-08092023-1-4845,Larkana,Sindh,Rice,Sesame (Til),0.9999,0.0007,True
5-509-23-2-08092023-1-4846,Larkana,Sindh,Rice,Sesame (Til),0.9999,0.0012,True
5-509-23-2-08092023-1-4848,Larkana,Sindh,Rice,Cotton,0.9993,0.0068,True
5-509-23-2-08092023-1-4850,Larkana,Sindh,Rice,Cotton,0.9997,0.0031,True
5-509-23-2-08092023-1-4853,Larkana,Sindh,Rice,Sesame (Til),0.9998,0.0023,True
5-509-23-2-08092023-1-4934,Larkana,Sindh,Rice,Sesame (Til),0.9998,0.0019,True
5-509-23-2-08092023-1-4935,Larkana,Sindh,Rice,Sesame (Til),0.9999,0.0016,True
5-509-23-2-08092023-1-4940,Larkana,Sindh,Rice,Sesame (Til),0.9972,0.0227,True
5-509-23-2-08092023-1-4941,Larkana,Sindh,Rice,Sesame (Til),0.9999,0.0012,True
5-509-23-2-08092023-1-4942,Larkana,Sindh,Rice,Sesame (Til),0.9988,0.0104,True
5-509-23-2-08092023-1-4943,Larkana,Sindh,Rice,Sesame (Til),0.9996,0.0039,True
5-509-23-2-08092023-1-4944,Larkana,Sindh,Rice,Sesame (Til),0.9998,0.0021,True
5-509-23-2-08092023-1-4945,Larkana,Sindh,Rice,Sesame (Til),0.9996,0.0036,True
5-509-23-2-08092023-1-4946,Larkana,Sindh,Rice,Sesame (Til),0.9999,0.001,True
5-509-23-2-08092023-1-4947,Larkana,Sindh,Rice,Sesame (Til),0.9999,0.0012,True
5-509-23-2-08092023-1-4948,Larkana,Sindh,Rice,Sesame (Til),0.9992,0.0068,True
5-509-23-2-08092023-1-4949,Larkana,Sindh,Rice,Sesame (Til),0.9977,0.0173,True
5-509-23-2-08092023-1-4950,Larkana,Sindh,Rice,Sesame (Til),0.9998,0.0021,True
5-509-23-2-08092023-1-4960,Larkana,Sindh,Rice,Cotton,0.9995,0.0053,True
5-509-23-2-08092023-1-4962,Larkana,Sindh,Rice,Cotton,0.9997,0.0031,True
5-509-23-2-09092023-1-5411,Larkana,Sindh,Rice,Sugarcane,0.9934,0.0466,True
5-509-23-2-09092023-1-5412,Larkana,Sindh,Sugarcane,Rice,0.9996,0.0044,True
5-509-23-2-09092023-1-5621,Larkana,Sindh,Rice,Sugarcane,0.9964,0.0296,True
5-509-23-2-09092023-1-5650,Larkana,Sindh,Rice,Sugarcane,0.9989,0.0106,True
5-509-23-2-10092023-1-5690,Larkana,Sindh,Rice,Sugarcane,0.9956,0.0305,True
5-509-23-2-10092023-1-5903,Larkana,Sindh,Rice,Jantar,0.9981,0.016,True
5-509-23-2-10092023-1-5965,Larkana,Sindh,Sugarcane,Rice,0.9981,0.0149,True
5-510-2-2-24082023-1-1008,Matiari,Sindh,Cotton,Sugarcane,0.9932,0.0488,True
5-510-2-2-24082023-1-1013,Matiari,Sindh,Rice,Cotton,0.9998,0.0027,True
5-510-2-2-24082023-1-1033,Matiari,Sindh,Cotton,Rice,0.9949,0.0378,True
5-510-2-2-24082023-1-788,Matiari,Sindh,Cotton,Sugarcane,0.9919,0.0518,True
5-510-2-2-24082023-1-814,Matiari,Sindh,Sugarcane,Rice,0.9997,0.0036,True
5-510-2-2-24082023-1-824,Matiari,Sindh,Sugarcane,Cotton,0.9995,0.0049,True
5-510-2-2-24082023-1-889,Matiari,Sindh,Maize,Cotton,0.9969,0.0249,True
5-510-2-2-24082023-1-980,Matiari,Sindh,Maize,Sorghum,0.9989,0.0101,True
5-510-2-2-25082023-1-1166,Matiari,Sindh,Cotton,Sugarcane,0.9992,0.0076,True
5-510-2-2-26082023-1-1325,Matiari,Sindh,Sugarcane,Cotton,0.9994,0.0054,True
5-510-2-2-26082023-1-1476,Matiari,Sindh,Jantar,Cotton,0.9981,0.0148,True
5-510-21-2-24082023-1-1013,Matiari,Sindh,Sugarcane,Cotton,0.9993,0.0073,True
5-510-21-2-24082023-1-1020,Matiari,Sindh,Sugarcane,Cotton,0.9972,0.0228,True
5-510-21-2-24082023-1-794,Matiari,Sindh,Maize,Cotton,0.9966,0.0272,True
5-510-21-2-24082023-1-833,Matiari,Sindh,Sugarcane,Cotton,0.9994,0.0062,True
5-510-21-2-25082023-1-1066,Matiari,Sindh,Jantar,Maize,0.9947,0.0405,True
5-510-21-2-25082023-1-1094,Matiari,Sindh,Sorghum,Maize,0.9997,0.0035,True
5-510-21-2-25082023-1-1101,Matiari,Sindh,Sorghum,Maize,0.9977,0.0196,True
5-510-21-2-25082023-1-1156,Matiari,Sindh,Rice,Cotton,0.9946,0.0383,True
5-510-21-2-26082023-1-1404,Matiari,Sindh,Rice,Cotton,0.9956,0.0333,True
5-511-19-2-25082023-1-615,Mirpur Khas,Sindh,Jantar,Rice,0.998,0.0168,True
5-511-19-2-25082023-1-631,Mirpur Khas,Sindh,Sugarcane,Cotton,0.997,0.0227,True
5-511-19-2-25082023-1-637,Mirpur Khas,Sindh,Jantar,Cotton,0.9918,0.0546,True
5-511-19-2-25082023-1-643,Mirpur Khas,Sindh,Jantar,Cotton,0.9938,0.0408,True
5-511-19-2-26082023-1-772,Mirpur Khas,Sindh,Jantar,Sugarcane,0.9984,0.0127,True
5-511-19-2-26082023-1-794,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9988,0.0106,True
5-511-19-2-26082023-1-844,Mirpur Khas,Sindh,Sugarcane,Jantar,0.9994,0.0055,True
5-511-19-2-26082023-1-860,Mirpur Khas,Sindh,Jantar,Sugarcane,0.9984,0.0144,True
5-511-19-2-26082023-2-870,Mirpur Khas,Sindh,Jantar,Cotton,0.9993,0.0067,True
5-511-19-2-27082023-1-1019,Mirpur Khas,Sindh,Cotton,Rice,0.9953,0.0338,True
5-511-19-2-27082023-1-1034,Mirpur Khas,Sindh,Jantar,Maize,0.9941,0.0415,True
5-511-19-2-27082023-1-1043,Mirpur Khas,Sindh,Cotton,Maize,0.991,0.0549,True
5-511-19-2-27082023-1-1072,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9984,0.014,True
5-511-19-2-27082023-1-907,Mirpur Khas,Sindh,Cotton,Rice,0.9988,0.0107,True
5-511-19-2-27082023-1-910,Mirpur Khas,Sindh,Sugarcane,Jantar,0.9925,0.0514,True
5-511-19-2-27082023-1-916,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9981,0.0165,True
5-511-19-2-27082023-1-928,Mirpur Khas,Sindh,Rice,Sugarcane,0.9993,0.0065,True
5-511-19-2-27082023-1-974,Mirpur Khas,Sindh,Rice,Sugarcane,0.9966,0.0279,True
5-511-19-2-27082023-1-977,Mirpur Khas,Sindh,Cotton,Jantar,0.9984,0.0132,True
5-511-19-2-28082023-1-1206,Mirpur Khas,Sindh,Cotton,Rice,0.9999,0.0011,True
5-511-19-2-28082023-1-1284,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9995,0.005,True
5-511-19-2-28082023-1-1331,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9979,0.0174,True
5-511-19-2-28082023-1-1365,Mirpur Khas,Sindh,Rice,Sugarcane,0.9993,0.0063,True
5-511-19-2-28082023-1-1369,Mirpur Khas,Sindh,Rice,Sorghum,0.9998,0.0018,True
5-511-19-2-28082023-1-1371,Mirpur Khas,Sindh,Rice,Sorghum,0.9986,0.0117,True
5-511-19-2-28082023-1-1381,Mirpur Khas,Sindh,Jantar,Sugarcane,0.9998,0.0025,True
5-511-19-2-28082023-1-1386,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9984,0.0142,True
5-511-19-2-28082023-1-1431,Mirpur Khas,Sindh,Cotton,Rice,0.9994,0.0059,True
5-511-19-2-28082023-1-1463,Mirpur Khas,Sindh,Sugarcane,Jantar,0.9996,0.0043,True
5-511-19-2-28082023-2-1385,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9997,0.0029,True
5-511-25-2-25082023-1-339,Mirpur Khas,Sindh,Jantar,Rice,0.996,0.0299,True
5-511-25-2-25082023-1-356,Mirpur Khas,Sindh,Sugarcane,Cotton,0.997,0.0223,True
5-511-25-2-25082023-1-363,Mirpur Khas,Sindh,Jantar,Cotton,0.9996,0.004,True
5-511-25-2-25082023-1-371,Mirpur Khas,Sindh,Jantar,Cotton,0.9982,0.0142,True
5-511-25-2-25082023-1-390,Mirpur Khas,Sindh,Cotton,Sugarcane,0.999,0.0094,True
5-511-25-2-25082023-1-412,Mirpur Khas,Sindh,Sugarcane,Cotton,0.9971,0.0228,True
5-511-25-2-25082023-1-439,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9994,0.0058,True
5-511-25-2-26082023-1-467,Mirpur Khas,Sindh,Sugarcane,Rice,0.9999,0.0012,True
5-511-25-2-26082023-1-474,Mirpur Khas,Sindh,Sorghum,Jantar,0.9975,0.0195,True
5-511-25-2-26082023-1-480,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9993,0.0066,True
5-511-25-2-26082023-1-484,Mirpur Khas,Sindh,Maize,Cotton,0.9996,0.0041,True
5-511-25-2-26082023-1-553,Mirpur Khas,Sindh,Jantar,Cotton,0.9963,0.0298,True
5-511-25-2-27082023-1-658,Mirpur Khas,Sindh,Cotton,Rice,0.9967,0.0258,True
5-511-25-2-27082023-1-661,Mirpur Khas,Sindh,Sugarcane,Jantar,0.9923,0.0525,True
5-511-25-2-27082023-1-669,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9972,0.0236,True
5-511-25-2-27082023-1-703,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9999,0.0015,True
5-511-25-2-27082023-1-706,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9984,0.0139,True
5-511-25-2-27082023-1-721,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9998,0.0026,True
5-511-25-2-27082023-1-732,Mirpur Khas,Sindh,Rice,Sugarcane,0.9943,0.0435,True
5-511-25-2-27082023-1-736,Mirpur Khas,Sindh,Cotton,Jantar,0.9983,0.0138,True
5-511-25-2-27082023-1-754,Mirpur Khas,Sindh,Jantar,Cotton,0.9993,0.0064,True
5-511-25-2-27082023-1-775,Mirpur Khas,Sindh,Cotton,Rice,0.9967,0.0254,True
5-511-25-2-27082023-1-884,Mirpur Khas,Sindh,Maize,Sugarcane,0.9998,0.0021,True
5-511-25-2-28082023-1-1084,Mirpur Khas,Sindh,Cotton,Sugarcane,0.9968,0.0257,True
5-511-25-2-28082023-1-1093,Mirpur Khas,Sindh,Rice,Cotton,0.994,0.0417,True
5-511-25-2-28082023-1-1094,Mirpur Khas,Sindh,Rice,Cotton,0.9998,0.002,True
5-511-25-2-28082023-1-1098,Mirpur Khas,Sindh,Rice,Sorghum,0.9934,0.0455,True
5-511-25-2-28082023-1-1172,Mirpur Khas,Sindh,Cotton,Rice,0.9995,0.005,True
5-511-25-2-28082023-1-1220,Mirpur Khas,Sindh,Sugarcane,Jantar,0.9938,0.0447,True
5-511-25-2-28082023-1-1250,Mirpur Khas,Sindh,Cotton,Rice,0.9992,0.0071,True
5-511-25-2-28082023-1-928,Mirpur Khas,Sindh,Cotton,Rice,1.0,0.0006,True
5-511-25-2-28082023-1-930,Mirpur Khas,Sindh,Cotton,Rice,0.9999,0.0012,True
5-512-2-2-06092023-1-4432,Naushahro Feroze,Sindh,Jantar,Rice,0.9994,0.0056,True
5-512-2-2-06092023-1-4521,Naushahro Feroze,Sindh,Sugarcane,Cotton,0.9984,0.014,True
5-512-2-2-06092023-1-4602,Naushahro Feroze,Sindh,Sesame (Til),Rice,0.998,0.0166,True
5-512-2-2-07092023-1-4800,Naushahro Feroze,Sindh,Rice,Jantar,0.9999,0.0015,True
5-512-2-2-07092023-1-4834,Naushahro Feroze,Sindh,Rice,Cotton,0.9997,0.003,True
5-512-2-2-07092023-1-4857,Naushahro Feroze,Sindh,Rice,Cotton,0.9929,0.0488,True
5-512-2-2-07092023-1-4921,Naushahro Feroze,Sindh,Rice,Cotton,0.9998,0.0024,True
5-512-2-2-08092023-1-5001,Naushahro Feroze,Sindh,Cotton,Rice,0.9998,0.0026,True
5-512-2-2-08092023-1-5045,Naushahro Feroze,Sindh,Sugarcane,Cotton,0.9943,0.0404,True
5-512-2-2-08092023-1-5059,Naushahro Feroze,Sindh,Sesame (Til),Cotton,0.9974,0.022,True
5-512-2-2-08092023-1-5063,Naushahro Feroze,Sindh,Sesame (Til),Rice,0.9963,0.0273,True
5-512-2-2-08092023-1-5152,Naushahro Feroze,Sindh,Sesame (Til),Rice,0.993,0.0506,True
5-512-21-2-06092023-1-4625,Naushahro Feroze,Sindh,Sorghum,Cotton,0.9996,0.0044,True
5-512-21-2-06092023-1-4651,Naushahro Feroze,Sindh,Sugarcane,Cotton,0.9998,0.0027,True
5-512-21-2-06092023-1-4712,Naushahro Feroze,Sindh,Sesame (Til),Rice,0.9966,0.0274,True
5-512-21-2-06092023-1-4788,Naushahro Feroze,Sindh,Sugarcane,Rice,0.9995,0.0046,True
5-512-21-2-06092023-1-4816,Naushahro Feroze,Sindh,Sugarcane,Rice,0.9987,0.0116,True
5-512-21-2-07092023-1-4847,Naushahro Feroze,Sindh,Sugarcane,Rice,0.9996,0.0041,True
5-512-21-2-07092023-1-4880,Naushahro Feroze,Sindh,Sugarcane,Rice,0.9994,0.006,True
5-512-21-2-07092023-1-4984,Naushahro Feroze,Sindh,Jantar,Sugarcane,0.998,0.017,True
5-512-21-2-07092023-1-5025,Naushahro Feroze,Sindh,Rice,Cotton,0.998,0.0158,True
5-512-21-2-07092023-1-5041,Naushahro Feroze,Sindh,Rice,Cotton,0.9995,0.0049,True
5-512-21-2-08092023-1-5107,Naushahro Feroze,Sindh,Rice,Cotton,0.9998,0.0023,True
5-512-21-2-08092023-1-5175,Naushahro Feroze,Sindh,Sesame (Til),Rice,0.9976,0.0196,True
5-512-21-2-08092023-1-5187,Naushahro Feroze,Sindh,Rice,Cotton,0.9924,0.0475,True
5-512-21-2-08092023-1-5284,Naushahro Feroze,Sindh,Rice,Sugarcane,0.9981,0.0159,True
5-513-15-2-05092023-1-3854,Shahdadkot,Sindh,Rice,Cotton,0.998,0.0171,True
5-513-15-2-06092023-1-4315,Shahdadkot,Sindh,Sorghum,Sugarcane,0.9994,0.0058,True
5-513-23-2-06092023-1-3670,Shahdadkot,Sindh,Sorghum,Rice,0.9994,0.0057,True
5-513-23-2-06092023-1-3709,Shahdadkot,Sindh,Sorghum,Sugarcane,0.9979,0.0185,True
5-513-23-2-06092023-1-3715,Shahdadkot,Sindh,Sorghum,Rice,0.9996,0.0041,True
5-513-23-2-06092023-1-3741,Shahdadkot,Sindh,Sorghum,Sugarcane,0.9989,0.0108,True
